aired_at,duration,client_name,channel_name,city_name,campaign_name,brand_name,video_path,thumbnail_path
2015-12-07T15:16:54:000000Z,10.00,"Indofil Industries Limited","Zee News",Gujarat,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/52Y937RBKVT5_204654_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/52Y937RBKVT5_204654_10.jpg
2015-12-05T12:50:02:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee News",Rajasthan,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/6IH72M09308S_182002_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/6IH72M09308S_182002_20.jpg
2015-12-05T13:27:53:000000Z,30.00,"Wipro Enterprises Ltd. Consumer Care And Lighting Div","Zee Cinema",Gujarat,Wipro_HBL,"Santoor Hand and Body Lotion",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZC/AM/122CGX9NZY60_185753_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZC/AM/122CGX9NZY60_185753_30.jpg
2015-12-13T16:47:15:000000Z,10.00,"Mohit Soft Toys","Zee News",Gujarat,"Mohit Soft Toys","Mohit Soft Toys",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/AM/8M4N9Z2D528A_221715_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/AM/8M4N9Z2D528A_221715_10.jpg
2015-12-17T05:43:18:000000Z,20.00,"GK Tobacco Industries Pvt Ltd","Zee News",Rajasthan,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/MA/6IH72M09308S_111318_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/MA/6IH72M09308S_111318_20.jpg
2015-12-01T06:42:24:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.",IBN7,Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/LD/84LCB6ZVFIUH_121224_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/LD/84LCB6ZVFIUH_121224_19.jpg
2015-12-07T05:42:29:000000Z,10.00,"Planet Nutrition Pvt. Ltd.","Zee News",DTH,"Planet Nutrition","FB Nutrition",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/MA/6CWCD35ZRHWE_111229_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/MA/6CWCD35ZRHWE_111229_10.jpg
2015-12-22T01:44:55:000000Z,20.00,"Padam Motors Pvt. Ltd.","Zee News",PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZN/LD/88BIG7EJLG3C_071455_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZN/LD/88BIG7EJLG3C_071455_20.jpg
2015-12-11T10:55:42:000000Z,10.00,"Camey Synthetics Pvt Ltd.","Zee News",DTH,"Camey Synthetics","Camey Synthetics",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZN/MA/5G37VRZZGFPL_162542_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZN/MA/5G37VRZZGFPL_162542_10.jpg
2015-12-17T06:19:49:000000Z,20.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,HUL_Comfort,Comfort,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/72ZVRWLE1M0H_114949_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/72ZVRWLE1M0H_114949_20.jpg
2015-12-16T17:22:17:000000Z,30.00,"Idea Cellular Limited","Zee Cinema",Delhi,"Idea Cellular",IDEA,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/7LUF2SS1KAFG_225217_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/ZC/DL/7LUF2SS1KAFG_225217_30.jpg
2015-12-15T15:25:49:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Chattisgarh,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/RP/8CYE6DWQP5G8_205549_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/RP/8CYE6DWQP5G8_205549_15.jpg
2015-12-13T12:43:23:000000Z,10.00,"Marvellous India Pvt. Ltd.","Zee News","West Bengal","Marvellous_Chiraj Appliances","Jaipan Water Heater",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/KO/UP2SGWC35OS8_181323_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZN/KO/UP2SGWC35OS8_181323_10.jpg
2015-12-17T12:46:52:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Orissa,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/BU/1MK39I7YZ3TA_181652_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/BU/1MK39I7YZ3TA_181652_10.jpg
2015-12-03T15:10:41:000000Z,50.00,"Abul Khair Group Ltd.","Zee Bangla",Bangladesh,"Abul Khair Group","Marks Gold",http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZA/BD/1CJICXQVTZP6_204041_50.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-03/ZA/BD/1CJICXQVTZP6_204041_50.jpg
2015-12-05T04:53:54:000000Z,10.00,"Indofil Industries Limited","Zee News",Bihar,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/52Y937OETN2J_102354_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/PT/52Y937OETN2J_102354_10.jpg
2015-12-13T11:53:12:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Delhi,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/8CYE6DUJ05JJ_172312_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/DL/8CYE6DUJ05JJ_172312_15.jpg
2015-12-02T08:26:19:000000Z,30.00,"BBC World",IBN7,Punjab,"BBC Dunia","BBC Dunia",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/LD/553CNXPS1XRP_135619_30.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/IB/LD/553CNXPS1XRP_135619_30.jpg
2015-12-19T13:56:09:000000Z,10.00,"Technoculture Building Solutions Pvt.Ltd","Zee News",Jharkhand,"TechnoCulture_Vastu Vihar","Vastu Vihar",http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZN/RA/5S51YO15W7NH_192609_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-19/ZN/RA/5S51YO15W7NH_192609_10.jpg
2015-12-23T11:50:35:000000Z,20.00,"Johnson And Johnson Limited","Zee TV","North East","JNJ_Bursting Balloon","Clean and Clear Morning Energy",http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/GW/5V6RU6CKZ032_172035_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/GW/5V6RU6CKZ032_172035_20.jpg
2015-12-21T07:28:07:000000Z,10.00,"Vicco Laboratories",IBN7,"Uttar Pradesh","Vicco Labs","Vicco Turmeric",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/LEOLSSBSD2UW_125807_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/UR/LEOLSSBSD2UW_125807_10.jpg
2015-12-08T08:42:29:000000Z,10.00,"Ascent Meditech Limited","Zee Cinema",DTH,"Ascent Meditech",Flamingo,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/1AQENOF5AEQL_141229_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-08/ZC/MA/1AQENOF5AEQL_141229_10.jpg
2015-12-17T13:08:46:000000Z,15.00,"Hindustan Unilever Limited","Zee Cinema",Maharashtra,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/8P9K4907GGNL_183846_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/MU/8P9K4907GGNL_183846_15.jpg
2015-12-17T15:19:24:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News","Jammu Kashmir","Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/SG/1MK39I7068F0_204924_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZN/SG/1MK39I7068F0_204924_10.jpg
2015-12-06T04:51:58:000000Z,10.00,"ESSEL Bathfittings Pvt. Ltd.","Zee News",Hyderabad,"Essel Bathfittings","Essel Bathfittings",http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/HY/1MK39I8AWJRO_102158_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-06/ZN/HY/1MK39I8AWJRO_102158_10.jpg
2015-12-11T07:25:14:000000Z,20.00,"Canary Apparels Pvt Ltd.",IBN7,"Uttar Pradesh","Canary London","Canary Apparels Pvt Ltd.",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/KP/55W1SBOXRQCI_125514_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/IB/KP/55W1SBOXRQCI_125514_20.jpg
2015-12-23T16:19:22:000000Z,20.00,"Fena Pvt Limited","Zee TV",Punjab,Fena,Fena,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/LD/H2Y0ZAEWJ6O1_214922_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-23/ZT/LD/H2Y0ZAEWJ6O1_214922_20.jpg
2015-12-15T10:48:32:000000Z,20.00,"Johnson And Johnson Limited","Zee TV","North East","FFW India Film","Clean and Clear Foaming Wash",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/GW/1BNQLNHHTEZR_161832_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/ZT/GW/1BNQLNHHTEZR_161832_20.jpg
2015-12-18T06:44:24:000000Z,10.00,"Muntaha Foods Pvt Ltd",IBN7,UP,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/UR/4QBPDHFY81PM_121424_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/IB/UR/4QBPDHFY81PM_121424_10.jpg
2015-12-02T07:18:16:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee TV",Rajasthan,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/JP/1V9Y11ZZ5IM0_124816_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-02/ZT/JP/1V9Y11ZZ5IM0_124816_20.jpg
2015-12-04T02:54:03:000000Z,10.00,"Muntaha Foods Pvt Ltd","Zee News",Punjab,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/4QBPDHEE2TP7_082403_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZN/LD/4QBPDHEE2TP7_082403_10.jpg
2015-12-04T10:48:29:000000Z,20.00,"Pepsico India Holdings Private Limited","Zee TV",Rajasthan,Tropicana,Tropicana,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/JP/2DD28JJLD69T_161829_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/JP/2DD28JJLD69T_161829_20.jpg
2015-12-18T14:12:12:000000Z,50.00,"Abul Khair Group Ltd.","Zee Bangla",Bangladesh,"Abul Khair Group","Marks Gold",http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/1CJICXQVTZP6_194212_50.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-18/ZA/BD/1CJICXQVTZP6_194212_50.jpg
2015-12-13T11:18:46:000000Z,15.00,"Hindustan Unilever Limited","Zee TV",Chattisgarh,"HUL_Vim Bar","Vim Bar",http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/RP/8CYE6DWQP5G8_164846_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-13/ZT/RP/8CYE6DWQP5G8_164846_15.jpg
2015-12-07T04:52:14:000000Z,10.00,"Indofil Industries Limited","Zee News",Gujarat,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/52Y937RBKVT5_102214_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/52Y937RBKVT5_102214_10.jpg
2015-12-05T01:41:36:000000Z,10.00,"Camey Synthetics Pvt Ltd.","Zee News",DTH,"Camey Synthetics","Camey Synthetics",http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/5G37VRZZGFPL_071136_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-05/ZN/MA/5G37VRZZGFPL_071136_10.jpg
2015-12-16T10:07:39:000000Z,20.00,"DNS Bank",IBN7,Maharashtra,"DNS Bank","DNS Bank",http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/MU/462EEWD3RVKV_153739_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-16/IB/MU/462EEWD3RVKV_153739_20.jpg
2015-12-11T14:25:03:000000Z,25.00,"Tata Global Beverages Ltd.","Zee TV",WestBengal,"Tata Tea Gold","Tata Tea Gold",http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZT/KO/LF7XZMALJ1HJ_195503_25.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-11/ZT/KO/LF7XZMALJ1HJ_195503_25.jpg
2015-12-17T06:18:03:000000Z,20.00,"Sapat International Private Limited","Zee TV",Maharashtra,"Sapat International","Sapat Parvaar Tea CB",http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZT/MU/5OXLCHNORCNX_114803_19.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZT/MU/5OXLCHNORCNX_114803_19.jpg
2015-12-07T03:52:17:000000Z,10.00,"Mohit Soft Toys","Zee News",Gujarat,"Mohit Soft Toys","Mohit Soft Toys",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/8M4N9Z2D528A_092217_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZN/AM/8M4N9Z2D528A_092217_10.jpg
2015-12-07T10:56:40:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee TV",Rajasthan,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/JP/1V9Y11ZZ5IM0_162640_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-07/ZT/JP/1V9Y11ZZ5IM0_162640_20.jpg
2015-12-22T07:46:29:000000Z,10.00,"Nova Dairy","Zee TV",Jharkhand,"Nova Dairy","Nova Dairy",http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/RA/2SB5S387UW5R_131629_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-22/ZT/RA/2SB5S387UW5R_131629_10.jpg
2015-12-17T17:04:44:000000Z,20.00,"Hindustan Unilever Limited","Zee Cinema",Delhi,HUL_Comfort,Comfort,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/DL/8CYE6DXPXG7P_223444_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-17/ZC/DL/8CYE6DXPXG7P_223444_20.jpg
2015-12-01T16:43:53:000000Z,20.00,"G and G Group",IBN7,DTH,"G and G Group","G and G Group",http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/MA/48L364OMZTQO_221353_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-01/IB/MA/48L364OMZTQO_221353_20.jpg
2015-12-04T16:52:29:000000Z,20.00,"Emami Ltd.","Zee TV",WestBengal,"Emami_Healthy and Tasty Oil","Emami Healthy and Tasty Refined Rice Bran Oil",http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/KO/2V0PRU2T1F8G_222229_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-04/ZT/KO/2V0PRU2T1F8G_222229_20.jpg
2015-12-12T14:39:07:000000Z,20.00,"Abul Khair Group Ltd.","Zee Bangla",Bangladesh,"Abul Khair Group","Seylon Tea",http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZA/BD/63FQ3GYB7IHU_200907_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZA/BD/63FQ3GYB7IHU_200907_20.jpg
2015-12-21T09:26:20:000000Z,20.00,"Padam Motors Pvt. Ltd.",IBN7,PHCHP,"Padam Motors","Padam Motors",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/LD/45M69LIMO1EO_145620_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/IB/LD/45M69LIMO1EO_145620_20.jpg
2015-12-20T15:15:23:000000Z,20.00,"GK Tobacco Industries Pvt Ltd",IBN7,Rajasthan,"Zafri Pan Masala","Zafri Pan Masala",http://amagicloud.s3.amazonaws.com/archive/2015-12-20/IB/MA/6IH72M09308S_204523_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-20/IB/MA/6IH72M09308S_204523_20.jpg
2015-12-12T05:50:17:000000Z,20.00,"Anchor Health and Beauty Care Pvt. Ltd.","Zee TV",Punjab,"Anchor Health Care","Anchor Toothpaste",http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/LD/52HHLLNHH8BP_112017_20.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-12/ZT/LD/52HHLLNHH8BP_112017_20.jpg
2015-12-21T08:10:08:000000Z,15.00,"Indofil Industries Limited","Zee News",Bihar,"Indofil Industries","Indofil Industries",http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/PT/52Y937RQL1DL_134008_15.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-21/ZN/PT/52Y937RQL1DL_134008_15.jpg
2015-12-15T13:53:47:000000Z,10.00,"Muntaha Foods Pvt Ltd",IBN7,UP,"Muntaha Foods","Ground Fresh Masalay",http://amagicloud.s3.amazonaws.com/archive/2015-12-15/IB/KP/4QBPDHEWFA12_192347_10.mp4,http://amagicloud.s3.amazonaws.com/archive/2015-12-15/IB/KP/4QBPDHEWFA12_192347_10.jpg
